BRANCH_CODE,CREDIT_CARD_NO,CUST_SSN,DAY,MONTH,TRANSACTION_ID,TRANSACTION_TYPE,TRANSACTION_VALUE,YEAR,TIMEID
1,4210653313825914,123459909,5,10,391,Gas,6.65,2018,20181005

180,4210653313825914,123459909,10,10,392,Gas,44.27,2018,20181010

90,4210653313825914,123459909,19,11,393,Entertainment,14.34,2018,20181119

19,4210653313825914,123459909,3,2,394,Bills,71.29,2018,20180203

2,4210653313825914,123459909,21,9,395,Grocery,52.28,2018,20180921

57,4210653313825914,123459909,14,6,396,Entertainment,78.44,2018,20180614

60,4210653313825914,123459909,23,9,397,Bills,29.61,2018,20180923

188,4210653313825914,123459909,4,12,398,Bills,51.6,2018,20181204

17,4210653313825914,123459909,4,3,399,Bills,3.6,2018,20180304

31,4210653313825914,123459909,21,4,400,Education,50.32,2018,20180421

57,4210653313825914,123459909,7,4,401,Gas,79.4,2018,20180407

17,4210653313825914,123459909,23,6,402,Entertainment,45.47,2018,20180623

93,4210653313825914,123459909,26,2,403,Education,99.6,2018,20180226

166,4210653313825914,123459909,23,11,404,Grocery,67.98,2018,20181123

70,4210653313825914,123459909,13,12,405,Healthcare,38.13,2018,20181213

23,4210653313825914,123459909,5,5,406,Test,96.88,2018,20180505

175,4210653313825914,123459909,22,9,407,Healthcare,83.56,2018,20180922

125,4210653313825914,123459909,12,12,408,Healthcare,70.63,2018,20181212

4,4210653313825914,123459909,1,2,409,Bills,7.18,2018,20180201

7,4210653313825914,123459909,7,11,410,Bills,74.71,2018,20181107

80,4210653313825914,123459909,20,2,411,Grocery,87.59,2018,20180220

126,4210653313825914,123459909,23,2,412,Education,21.04,2018,20180223

44,4210653313825914,123459909,6,3,413,Entertainment,15.39,2018,20180306

72,4210653313825914,123459909,28,6,414,Grocery,99.23,2018,20180628

79,4210653313825914,123459909,14,4,415,Education,39.94,2018,20180414

48,4210653313825914,123459909,27,6,416,Grocery,35.42,2018,20180627

105,4210653313825914,123459909,26,9,417,Education,44.62,2018,20180926

8,4210653313825914,123459909,21,10,418,Bills,71.9,2018,20181021

32,4210653313825914,123459909,10,11,419,Entertainment,37.44,2018,20181110

80,4210653313825914,123459909,4,3,420,Grocery,38.11,2018,20180304

158,4210653313825914,123459909,19,7,421,Bills,96.09,2018,20180719

73,4210653313825914,123459909,6,12,422,Gas,64.97,2018,20181206

16,4210653313825914,123459909,9,12,423,Education,62.51,2018,20181209

173,4210653313825914,123459909,13,7,424,Grocery,68.89,2018,20180713

46,4210653313825914,123459909,4,9,425,Grocery,62.71,2018,20180904

56,4210653313825914,123459909,20,6,426,Test,37.56,2018,20180620

26,4210653313825914,123459909,27,3,427,Bills,74.76,2018,20180327

76,4210653313825914,123459909,5,5,428,Gas,55.37,2018,20180505

17,4210653313825914,123459909,9,3,429,Gas,1.95,2018,20180309

85,4210653313825914,123459909,27,7,430,Grocery,7.2,2018,20180727

124,4210653313825914,123459909,1,4,431,Entertainment,2.03,2018,20180401

119,4210653313825914,123459909,9,10,432,Gas,31.66,2018,20181009

149,4210653313825914,123459909,24,4,433,Bills,35.72,2018,20180424

60,4210653313825914,123459909,25,11,434,Grocery,77.06,2018,20181125

115,4210653313825914,123459909,28,5,435,Gas,4.27,2018,20180528

18,4210653313825914,123459909,24,11,436,Entertainment,19.42,2018,20181124

80,4210653313825914,123459909,18,11,437,Bills,88.87,2018,20181118

57,4210653313825914,123459909,8,6,438,Entertainment,86.04,2018,20180608

36,4210653313825914,123459909,27,11,439,Bills,96.74,2018,20181127

100,4210653313825914,123459909,21,3,440,Grocery,38.16,2018,20180321

81,4210653313825914,123459909,11,1,441,Bills,68.79,2018,20180111

24,4210653313825914,123459909,21,9,442,Test,71.45,2018,20180921

50,4210653313825914,123459909,1,10,443,Grocery,49.0,2018,20181001

131,4210653313825914,123459909,8,11,444,Education,68.65,2018,20181108

73,4210653313825914,123459909,28,12,445,Bills,54.61,2018,20181228

126,4210653313825914,123459909,10,9,446,Healthcare,57.75,2018,20180910

16,4210653313825914,123459909,16,5,447,Bills,92.66,2018,20180516

19,4210653313825914,123459909,24,6,448,Education,59.65,2018,20180624

175,4210653313825914,123459909,8,8,449,Gas,74.02,2018,20180808

7,4210653313825914,123459909,19,11,450,Entertainment,49.05,2018,20181119

131,4210653313825914,123459909,9,10,451,Grocery,55.51,2018,20181009

67,4210653313825914,123459909,10,3,452,Test,30.89,2018,20180310

43,4210653313825914,123459909,11,12,453,Bills,59.99,2018,20181211

90,4210653313825914,123459909,22,2,454,Test,12.94,2018,20180222

74,4210653313825914,123459909,8,6,455,Grocery,52.58,2018,20180608

24,4210653313825914,123459909,11,7,456,Entertainment,62.28,2018,20180711

117,4210653313825914,123459909,27,2,457,Bills,64.53,2018,20180227

168,4210653313825914,123459909,2,7,458,Entertainment,59.64,2018,20180702

117,4210653313825914,123459909,8,3,459,Grocery,58.0,2018,20180308

73,4210653313825914,123459909,12,9,460,Entertainment,84.38,2018,20180912

49,4210653373379288,123459900,18,6,461,Gas,44.12,2018,20180618

67,4210653373379288,123459900,5,4,462,Education,18.57,2018,20180405

7,4210653373379288,123459900,21,11,463,Entertainment,33.91,2018,20181121

51,4210653373379288,123459900,24,11,464,Grocery,11.91,2018,20181124

95,4210653373379288,123459900,15,1,465,Grocery,35.39,2018,20180115

10,4210653373379288,123459900,8,9,466,Grocery,16.65,2018,20180908

15,4210653350230468,123459894,24,4,467,Test,28.15,2018,20180424

5,4210653350230468,123459894,25,7,468,Bills,57.99,2018,20180725

70,4210653350230468,123459894,10,10,469,Grocery,27.73,2018,20181010

22,4210653350230468,123459894,19,7,470,Gas,3.94,2018,20180719

164,4210653350230468,123459894,20,10,471,Grocery,54.96,2018,20181020

32,4210653350230468,123459894,28,11,472,Education,59.31,2018,20181128

170,4210653350230468,123459894,9,4,473,Healthcare,6.1,2018,20180409

59,4210653350230468,123459894,3,6,474,Test,78.32,2018,20180603

75,4210653350230468,123459894,3,1,475,Healthcare,51.81,2018,20180103

135,4210653350230468,123459894,11,10,476,Bills,98.79,2018,20181011

100,4210653350230468,123459894,19,2,477,Entertainment,7.39,2018,20180219

46,4210653350230468,123459894,11,11,478,Grocery,18.26,2018,20181111

123,4210653350230468,123459894,23,9,479,Education,61.52,2018,20180923

164,4210653350230468,123459894,14,10,480,Test,16.99,2018,20181014

89,4210653350230468,123459894,13,5,481,Test,42.64,2018,20180513

131,4210653350230468,123459894,9,6,482,Bills,61.07,2018,20180609

131,4210653350230468,123459894,21,10,483,Gas,86.24,2018,20181021

79,4210653350230468,123459894,18,6,484,Grocery,97.86,2018,20180618

170,4210653350230468,123459894,26,1,485,Education,4.18,2018,20180126

30,4210653350230468,123459894,18,12,486,Gas,4.4,2018,20181218

22,4210653350230468,123459894,17,5,487,Grocery,37.78,2018,20180517

166,4210653350230468,123459894,13,12,488,Entertainment,82.13,2018,20181213

46,4210653350230468,123459894,20,3,489,Education,78.71,2018,20180320

67,4210653350230468,123459894,16,4,490,Test,35.02,2018,20180416

114,4210653350230468,123459894,3,9,491,Test,37.08,2018,20180903

58,4210653350230468,123459894,1,3,492,Test,74.52,2018,20180301

99,4210653317141342,123459879,14,9,493,Gas,88.47,2018,20180914

126,4210653317141342,123459879,25,12,494,Grocery,3.3,2018,20181225

15,4210653317141342,123459879,12,3,495,Education,30.11,2018,20180312

57,4210653317141342,123459879,12,5,496,Gas,70.52,2018,20180512

85,4210653317141342,123459879,8,6,497,Healthcare,20.63,2018,20180608

15,4210653317141342,123459879,4,2,498,Bills,78.68,2018,20180204

89,4210653317141342,123459879,19,1,499,Test,62.99,2018,20180119

145,4210653317141342,123459879,20,12,500,Bills,64.41,2018,20181220

75,4210653317141342,123459879,5,10,501,Gas,12.33,2018,20181005

4,4210653317141342,123459879,14,1,502,Entertainment,48.95,2018,20180114

121,4210653317141342,123459879,19,8,503,Gas,99.05,2018,20180819

63,4210653317141342,123459879,8,11,504,Gas,39.99,2018,20181108

158,4210653317141342,123459879,2,1,505,Healthcare,27.45,2018,20180102

111,4210653317141342,123459879,10,3,506,Education,96.8,2018,20180310

118,4210653317141342,123459879,14,5,507,Grocery,44.84,2018,20180514

91,4210653317141342,123459879,15,11,508,Gas,91.19,2018,20181115

2,4210653317141342,123459879,20,11,509,Test,91.22,2018,20181120

75,4210653317141342,123459879,6,4,510,Bills,50.57,2018,20180406

26,4210653317141342,123459879,23,1,511,Grocery,84.12,2018,20180123

29,4210653317141342,123459879,13,2,512,Test,44.05,2018,20180213

123,4210653317141342,123459879,2,10,513,Healthcare,67.82,2018,20181002

9,4210653317141342,123459879,26,12,514,Gas,7.39,2018,20181226

37,4210653317141342,123459879,14,12,515,Grocery,46.23,2018,20181214

53,4210653317141342,123459879,27,1,516,Grocery,48.77,2018,20180127

93,4210653317141342,123459879,10,6,517,Entertainment,19.44,2018,20180610

149,4210653317141342,123459879,21,1,518,Test,75.34,2018,20180121

105,4210653317141342,123459879,15,5,519,Bills,84.69,2018,20180515

3,4210653317141342,123459879,16,7,520,Healthcare,29.26,2018,20180716

100,4210653317141342,123459879,4,6,521,Education,51.01,2018,20180604

121,4210653317141342,123459879,24,11,522,Bills,69.91,2018,20181124

89,4210653317141342,123459879,1,2,523,Bills,16.02,2018,20180201

11,4210653317141342,123459879,10,11,524,Gas,66.2,2018,20181110

44,4210653317141342,123459879,22,6,525,Healthcare,86.53,2018,20180622

100,4210653317141342,123459879,20,7,526,Test,82.46,2018,20180720

81,4210653317141342,123459879,23,11,527,Healthcare,27.91,2018,20181123

19,4210653317141342,123459879,1,5,528,Education,63.04,2018,20180501

83,4210653317141342,123459879,26,6,529,Healthcare,75.2,2018,20180626

8,4210653317141342,123459879,17,3,530,Bills,15.29,2018,20180317

22,4210653317141342,123459879,12,5,531,Entertainment,72.29,2018,20180512

8,4210653317141342,123459879,17,4,532,Entertainment,23.73,2018,20180417

114,4210653317141342,123459879,1,9,533,Healthcare,96.96,2018,20180901

144,4210653317141342,123459879,19,3,534,Education,86.38,2018,20180319

144,4210653317141342,123459879,5,3,535,Test,35.26,2018,20180305

107,4210653317141342,123459879,5,11,536,Entertainment,83.98,2018,20181105

8,4210653317141342,123459879,28,4,537,Grocery,70.74,2018,20180428

51,4210653317141342,123459879,17,11,538,Entertainment,43.1,2018,20181117

79,4210653317141342,123459879,17,6,539,Test,73.24,2018,20180617

89,4210653317141342,123459879,5,7,540,Grocery,4.2,2018,20180705

121,4210653317141342,123459879,15,5,541,Education,70.38,2018,20180515

16,4210653317141342,123459879,19,11,542,Test,39.72,2018,20181119

91,4210653317141342,123459879,4,8,543,Healthcare,91.18,2018,20180804

121,4210653317141342,123459879,25,4,544,Education,73.58,2018,20180425

83,4210653389999800,123459877,4,4,545,Healthcare,13.73,2018,20180404

46,4210653389999800,123459877,11,10,546,Bills,40.24,2018,20181011

156,4210653389999800,123459877,8,1,547,Test,92.21,2018,20180108

59,4210653389999800,123459877,22,6,548,Bills,34.28,2018,20180622

39,4210653389999800,123459877,23,8,549,Grocery,11.63,2018,20180823

50,4210653389999800,123459877,4,10,550,Healthcare,91.33,2018,20181004

139,4210653389999800,123459877,18,8,551,Gas,1.42,2018,20180818

119,4210653389999800,123459877,7,4,552,Healthcare,34.64,2018,20180407

74,4210653389999800,123459877,10,5,553,Gas,82.39,2018,20180510

46,4210653389999800,123459877,2,8,554,Test,6.15,2018,20180802

79,4210653381009367,123459861,21,5,555,Test,45.92,2018,20180521

35,4210653381009367,123459861,25,11,556,Bills,20.83,2018,20181125

135,4210653381009367,123459861,25,4,557,Entertainment,56.79,2018,20180425

170,4210653381009367,123459861,11,9,558,Grocery,88.81,2018,20180911

79,4210653381009367,123459861,9,8,559,Test,61.69,2018,20180809

123,4210653381009367,123459861,26,5,560,Education,31.33,2018,20180526

17,4210653381009367,123459861,28,8,561,Entertainment,46.53,2018,20180828

168,4210653381009367,123459861,21,1,562,Gas,91.58,2018,20180121

109,4210653381009367,123459861,28,4,563,Education,19.22,2018,20180428

3,4210653381009367,123459861,15,11,564,Healthcare,98.76,2018,20181115

47,4210653381009367,123459861,24,1,565,Healthcare,25.89,2018,20180124

95,4210653381009367,123459861,10,3,566,Education,27.59,2018,20180310

63,4210653381009367,123459861,23,5,567,Entertainment,47.59,2018,20180523

126,4210653381009367,123459861,14,5,568,Education,35.1,2018,20180514

69,4210653381009367,123459861,16,7,569,Bills,67.76,2018,20180716

24,4210653381009367,123459861,11,1,570,Healthcare,29.2,2018,20180111

168,4210653381009367,123459861,26,11,571,Bills,67.92,2018,20181126

77,4210653381009367,123459861,20,4,572,Healthcare,63.1,2018,20180420

125,4210653381009367,123459861,26,8,573,Healthcare,24.28,2018,20180826

3,4210653381009367,123459861,21,2,574,Test,37.41,2018,20180221

42,4210653381009367,123459861,28,12,575,Bills,82.52,2018,20181228

48,4210653381009367,123459861,25,4,576,Education,77.23,2018,20180425

29,4210653381009367,123459861,16,1,577,Grocery,68.68,2018,20180116

29,4210653381009367,123459861,16,2,578,Gas,71.06,2018,20180216

38,4210653381009367,123459861,13,8,579,Education,10.84,2018,20180813

14,4210653381009367,123459861,14,2,580,Healthcare,24.46,2018,20180214

67,4210653381009367,123459861,28,3,581,Education,18.63,2018,20180328

15,4210653381009367,123459861,2,11,582,Bills,44.2,2018,20181102

36,4210653381009367,123459861,18,5,583,Education,41.01,2018,20180518

8,4210653381009367,123459861,21,6,584,Bills,58.8,2018,20180621

67,4210653381009367,123459861,5,6,585,Gas,100.62,2018,20180605

124,4210653381009367,123459861,18,7,586,Entertainment,34.88,2018,20180718

19,4210653351613328,123459852,1,9,587,Grocery,96.54,2018,20180901

170,4210653351613328,123459852,2,3,588,Healthcare,33.1,2018,20180302

22,4210653351613328,123459852,20,12,589,Grocery,18.29,2018,20181220

37,4210653351613328,123459852,15,7,590,Education,28.08,2018,20180715

118,4210653351613328,123459852,15,7,591,Entertainment,42.72,2018,20180715

83,4210653351613328,123459852,27,12,592,Bills,84.57,2018,20181227

37,4210653351613328,123459852,2,4,593,Bills,76.3,2018,20180402

192,4210653351613328,123459852,18,11,594,Gas,18.94,2018,20181118

136,4210653351613328,123459852,27,1,595,Test,19.63,2018,20180127

69,4210653351613328,123459852,19,9,596,Gas,73.69,2018,20180919

14,4210653351613328,123459852,21,1,597,Test,28.01,2018,20180121

31,4210653351613328,123459852,5,4,598,Test,72.41,2018,20180405

16,4210653351613328,123459852,25,6,599,Bills,94.23,2018,20180625

63,4210653351613328,123459852,6,6,600,Entertainment,40.81,2018,20180606

63,4210653351613328,123459852,2,12,601,Healthcare,87.42,2018,20181202

11,4210653351613328,123459852,1,8,602,Bills,14.29,2018,20180801

126,4210653351613328,123459852,21,7,603,Education,65.06,2018,20180721

9,4210653351613328,123459852,6,1,604,Grocery,33.17,2018,20180106

104,4210653351613328,123459852,14,10,605,Education,47.93,2018,20181014

77,4210653351613328,123459852,16,8,606,Entertainment,85.37,2018,20180816

121,4210653351613328,123459852,3,12,607,Entertainment,44.87,2018,20181203

115,4210653351613328,123459852,1,4,608,Bills,56.32,2018,20180401

66,4210653351613328,123459852,18,2,609,Gas,61.22,2018,20180218

74,4210653351613328,123459852,2,12,610,Entertainment,47.11,2018,20181202

93,4210653351613328,123459852,24,9,611,Education,46.17,2018,20180924

28,4210653351613328,123459852,8,3,612,Test,34.85,2018,20180308

118,4210653351613328,123459852,22,2,613,Healthcare,3.3,2018,20180222

43,4210653351613328,123459852,22,2,614,Healthcare,16.9,2018,20180222

9,4210653351613328,123459852,7,6,615,Test,1.62,2018,20180607

36,4210653351613328,123459852,6,9,616,Grocery,46.44,2018,20180906

79,4210653351613328,123459852,22,1,617,Healthcare,81.07,2018,20180122

9,4210653351613328,123459852,10,5,618,Healthcare,69.75,2018,20180510

58,4210653351613328,123459852,22,12,619,Grocery,13.04,2018,20181222

44,4210653351613328,123459852,1,5,620,Grocery,24.13,2018,20180501

107,4210653351613328,123459852,9,9,621,Test,24.66,2018,20180909

78,4210653351613328,123459852,21,1,622,Test,78.71,2018,20180121

58,4210653351613328,123459852,9,2,623,Bills,11.23,2018,20180209

73,4210653351613328,123459852,20,12,624,Bills,3.08,2018,20181220

93,4210653351613328,123459852,15,9,625,Healthcare,74.69,2018,20180915

18,4210653351613328,123459852,23,11,626,Education,54.44,2018,20181123

28,4210653351613328,123459852,2,4,627,Entertainment,24.23,2018,20180402

26,4210653351613328,123459852,27,7,628,Education,14.1,2018,20180727

109,4210653351613328,123459852,5,9,629,Healthcare,10.44,2018,20180905

43,4210653351613328,123459852,3,7,630,Entertainment,4.54,2018,20180703

78,4210653351613328,123459852,1,6,631,Grocery,36.5,2018,20180601

107,4210653351613328,123459852,18,11,632,Bills,57.82,2018,20181118

111,4210653334160207,123459843,22,9,633,Education,51.91,2018,20180922

42,4210653334160207,123459843,7,4,634,Healthcare,34.31,2018,20180407

188,4210653334160207,123459843,15,12,635,Education,26.7,2018,20181215

39,4210653334160207,123459843,4,3,636,Entertainment,71.93,2018,20180304

19,4210653334160207,123459843,20,2,637,Test,71.3,2018,20180220

36,4210653334160207,123459843,16,3,638,Bills,27.76,2018,20180316

54,4210653334160207,123459843,24,6,639,Healthcare,77.68,2018,20180624

36,4210653334160207,123459843,3,5,640,Education,35.05,2018,20180503

89,4210653334160207,123459843,28,3,641,Healthcare,76.94,2018,20180328

60,4210653334160207,123459843,21,4,642,Bills,3.15,2018,20180421

3,4210653334160207,123459843,4,4,643,Healthcare,18.63,2018,20180404

117,4210653334160207,123459843,22,2,644,Gas,41.16,2018,20180222

9,4210653334160207,123459843,16,5,645,Bills,96.52,2018,20180516

43,4210653334160207,123459843,27,2,646,Bills,40.36,2018,20180227

24,4210653334160207,123459843,7,10,647,Bills,33.59,2018,20181007

26,4210653334160207,123459843,24,6,648,Gas,82.99,2018,20180624

26,4210653334160207,123459843,6,7,649,Gas,85.14,2018,20180706

125,4210653334160207,123459843,17,9,650,Grocery,26.45,2018,20180917

42,4210653334160207,123459843,21,10,651,Education,48.49,2018,20181021

57,4210653334160207,123459843,15,12,652,Education,98.5,2018,20181215

29,4210653334160207,123459843,28,2,653,Gas,37.32,2018,20180228

1,4210653334160207,123459843,17,9,654,Entertainment,41.87,2018,20180917

89,4210653334160207,123459843,12,8,655,Healthcare,6.18,2018,20180812

27,4210653334160207,123459843,6,3,656,Education,68.34,2018,20180306

126,4210653334160207,123459843,15,9,657,Test,47.69,2018,20180915

12,4210653334160207,123459843,19,2,658,Grocery,43.55,2018,20180219

49,4210653348535033,123459839,12,7,659,Healthcare,96.01,2018,20180712

29,4210653348535033,123459839,28,11,660,Grocery,8.98,2018,20181128
